id,LR,RF,KRN,GBR,ETR,Ridge,cb,Ada,GCN_canonical_ESOL,GCN_attentivefp_ESOL,GAT_canonical_ESOL,GAT_attentivefp_ESOL,Weave_canonical_ESOL,Weave_attentivefp_ESOL,MPNN_canonical_ESOL,MPNN_attentivefp_ESOL,AttentiveFP_canonical_ESOL,AttentiveFP_attentivefp_ESOL,gin_supervised_contextpred_ESOL,gin_supervised_infomax_ESOL,gin_supervised_edgepred_ESOL,gin_supervised_masking_ESOL,label
86,-3.629498307,-4.690460041,-7.7246003,-4.943178401,-1.207570033,-3.756984558,-5.27306826,-4.435370618,-7.099304,-5.9425807,-7.6906047,-7.6903343,-5.69713,-7.814379,-5.7414927,-6.2116766,-7.2601156,-6.233206,-6.2337065,-7.203506,-3.6464293,-6.3373365,-6.876
87,-0.604145604,-0.613089993,-0.992,-1.276506243,0.248799994,-0.611381472,-0.319333013,-2.272184931,-0.56171846,-1.3132818,-1.5388137,-0.40590918,-0.4215476,-1.1946956,-1.1210756,-1.011638,-1.0882436,-0.69963396,-0.47256526,-0.92858833,-0.57712007,-0.579333,-0.8
88,-2.23166833,-2.958054999,-2.816,-3.743687466,-2.444930047,-2.260737838,-3.223890979,-3.322850639,-2.0653474,-2.0967991,-2.97965,-2.7627435,-1.7084124,-2.458731,-2.3413587,-2.3353803,-2.8718395,-2.6600933,-2.166204,-2.560824,-2.2377534,-1.938262,-2.35
89,-3.195684803,-3.640909943,-3.7021995,-3.910343126,-3.46155988,-3.306498746,-4.115492214,-4.132619201,-3.8549874,-2.974909,-5.413798,-4.6616993,-4.6800437,-5.0959406,-4.5681252,-4.518772,-4.148281,-3.7264366,-3.9414384,-3.7720432,-4.8092732,-4.9619336,-5.36
90,-4.07723982,-3.800340021,-2.898,-3.448093495,-4,-4.056574888,-3.665440799,-4.435370618,-3.10409,-2.3961856,-3.709989,-2.469531,-2.9561067,-3.39422,-3.3044243,-3.6687753,-3.264829,-3.0087247,-2.9321563,-3.401841,-3.8136878,-3.2744443,-3.48
91,-2.428293541,-2.575819957,-2.366,-2.342377118,-2.355999947,-2.542733566,-2.621416658,-3.080883585,-3.3856127,-2.515323,-4.190714,-5.060309,-2.978925,-4.2090955,-3.1288993,-3.3700438,-4.1017313,-3.67417,-3.3300607,-3.9385812,-2.1136558,-2.6080976,-3.46
92,-5.856118829,-6.605449939,-6.7896004,-6.729760416,-8.170099945,-5.75098578,-6.901144481,-5.400530932,-5.581119,-4.662829,-6.160502,-6.538721,-7.5911016,-5.9986234,-7.6840205,-7.743033,-6.274005,-6.1510315,-7.066561,-6.155341,-8.01173,-7.8240886,-6
93,-1.786945357,-1.855560027,-1.858,-2.009833109,-0.798600013,-1.836716977,-1.826946859,-2.763049555,-1.7869394,-1.2503389,-2.1394796,-2.1317477,-1.2461506,-1.4309081,-0.9309182,-1.8714074,-1.0999472,-0.83016586,-0.30696884,-1.4086578,-1.3123146,-1.4331414,-1.34
94,-5.544965775,-4.103809992,-4.976,-3.665216797,-1.482840013,-5.462405932,-4.089900067,-4.226877882,-3.9056137,-3.3033395,-5.0489287,-4.8501244,-5.250387,-4.1996956,-4.396609,-5.0355372,-4.692586,-4.4094005,-3.5061235,-4.328143,-5.327732,-4.241511,-4.29
95,-1.253640204,-1.786969964,-1.316,-2.136641283,-2.613939981,-1.293289465,-1.620964419,-2.942938771,-3.622676,-2.9942603,-5.6359644,-5.9256945,-3.6622176,-4.680775,-3.7569509,-4.2770205,-3.9396744,-4.25228,-3.5642903,-5.244018,-2.8624575,-3.138488,-4.07
96,-6.147037642,-5.715970079,-3.962,-5.825194131,-10.09720033,-6.063894457,-5.840413045,-5.895780472,-4.9344945,-3.098476,-6.5743103,-6.5497265,-5.0370207,-5.267405,-6.398249,-6.0375757,-5.669056,-5.0316067,-3.4145482,-4.936803,-5.183768,-5.521931,-5.64
97,-5.931714011,-6.485399997,-6.634,-6.247214269,-8.606999741,-5.899426272,-6.135200017,-4.435370618,-6.320749,-4.735453,-7.4862094,-7.4103136,-7.5029807,-6.351972,-7.0001044,-7.0492268,-7.116662,-6.115125,-6.5429506,-7.307262,-6.249141,-7.0679994,-7.25
98,-3.756430796,-3.104770001,-3.425,-3.054367399,-2.684599947,-3.711878613,-3.176239276,-3.657373274,-1.3705163,-0.94353706,-2.4099874,-1.4231308,-2.1041496,-2.0139637,-3.0831106,-3.078877,-0.5316613,-1.0689135,-1.6369355,-1.5217878,-4.3419194,-5.5121584,-1.6
99,-4.332111693,-4.076229975,-2.486,-4.431204163,-3.964299955,-4.368149034,-4.089967795,-4.132619201,-2.8073037,-2.6519873,-3.5520654,-4.0669117,-3.1001017,-2.644429,-3.1607804,-3.265651,-3.334279,-3.0148118,-3.0487933,-3.2749007,-3.2498248,-3.42062,-3.27
100,-3.744186047,-3.941763344,-4.2988,-4.039549153,-3.25999999,-3.747525717,-3.997561018,-2.525625473,-3.3592455,-2.8929098,-5.5683265,-4.842475,-4.0597486,-4.764004,-3.9043798,-4.4219036,-4.291997,-4.0749264,-4.5643682,-3.409788,-2.997606,-3.8085685,-3.45
101,-3.812022316,-4.252050029,-4.668,-3.705316902,-0.270500006,-3.772018795,-4.114507874,-4.264208367,-4.6395,-3.2465923,-6.2984505,-4.9656982,-4.361232,-5.1698027,-3.475309,-4.1512775,-4.664032,-4.4519625,-4.21511,-4.597266,-4.8605886,-4.32151,-5.43
102,0.7980322,-0.660878922,-0.682,-0.888568985,0.349999994,0.653543968,-0.156010277,-2.272184931,0.3718971,-0.1806398,1.0518839,-0.9632406,0.95704925,1.7730279,0.7536567,0.582742,0.59659195,0.7753377,-0.46638086,0.004395357,0.26480073,0.7153693,0.39
103,-1.945019308,-1.316869975,-0.724,-2.048783521,-1.062399955,-1.936630321,-1.567285454,-2.544015615,-0.69282174,-0.8771773,-1.9275626,-2.5299082,0.016224666,-1.0868335,-0.5114155,-0.4847108,-0.9052315,-0.625036,-1.2659422,-1.0911531,-1.3756393,-1.1181911,-0.63
104,-5.316081062,-5.033879956,-4.6892,-4.561769917,-4.032730064,-5.214347826,-4.400602144,-4.217830033,-3.4050014,-3.2488563,-5.043031,-4.5107093,-4.758128,-4.030899,-4.4808316,-5.11871,-4.6416473,-4.4050508,-3.8329117,-4.5412908,-5.27145,-4.435017,-4.17
105,-0.85062264,-0.484400006,-1.6660001,-1.249170505,0.268599995,-0.809665959,-0.583991004,-2.231796114,-0.1841395,0.10148746,-0.16679716,0.17182934,0.53289276,0.19160914,0.6637654,0.45596206,0.6057949,0.61871815,-0.20512123,0.4056735,1.051606,0.6034874,0.58
106,-1.040498023,-1.814189993,-2.588,-1.906881308,-2.063139958,-1.115604433,-1.348811214,-2.673742255,-1.6888301,-1.7104275,-2.428155,-1.5294313,-1.3097489,-1.5683783,-1.2213211,-1.2918307,-1.8062745,-1.3925076,-1.9836154,-1.5311258,-1.4994677,-2.080068,-1.74
107,-2.066749026,-2.548720019,-3.0672002,-2.641405113,-2.999980063,-2.25565733,-2.429963404,-3.4234672,-2.0947914,-1.2420448,-2.7560816,-2.590815,-1.4358938,-1.4858731,-1.6461027,-1.1862305,-1.6707581,-1.6002712,-1.2932218,-0.8210172,-0.8277451,-2.0605671,-1.506
108,-1.485651896,-1.994600003,-1.9959999,-1.94098425,-1.593000031,-1.546178316,-1.985547885,-2.544015615,-1.7609642,-1.699184,-2.4674554,-3.6329474,-1.6195759,-1.0836082,-2.0164194,-2.7618835,-2.2998178,-2.3604786,-2.252916,-1.8626313,-2.1365573,-3.1959007,-2.55
109,-1.894970586,-2.177669983,0.029199982,-1.912412784,-5.164640064,-1.853561104,-0.596937915,-2.544015615,-1.5823936,-1.7414579,-2.2276812,-3.3846078,-2.1348214,-0.06407818,-2.3980656,-1.4099575,-1.5861032,-2.0531254,-1.8312906,-0.9684245,-1.7042154,-1.5318216,-1.23
110,-2.409275467,-3.526699997,-2.02,-2.976495822,-3.341599913,-2.440120402,-3.211950152,-4.107407944,-3.1029093,-2.2006905,-4.5229564,-4.4310083,-3.582465,-3.8105671,-3.795548,-3.6318393,-3.6671667,-3.2353468,-3.1928484,-3.053139,-4.138945,-3.5717182,-3.61
111,-5.770792872,-3.513770007,-2.546,-3.909198107,-3.347830043,-5.70783424,-4.459789925,-4.28127787,-4.4602633,-3.6664183,-5.7541337,-5.3759756,-4.224425,-5.189116,-4.449368,-4.445412,-4.7153473,-4.3077636,-4.718357,-4.869116,-3.646737,-4.2481437,-4.7
112,-3.545681941,-2.251302224,-5.5323997,-3.100157361,-2.033600061,-3.485602178,-2.877292956,-4.32338974,-2.6161664,-2.089975,-3.605884,-3.8011012,-2.6257248,-1.5904496,-2.7342768,-2.825075,-3.015738,-2.9605732,-3.005216,-2.5188835,-2.1142054,-4.0426016,-3.18
113,-1.483762421,-0.969400003,-2.596,-1.85685079,-0.446000011,-1.540261012,-1.265541362,-2.942938771,-0.14076759,-0.5612851,-1.5701994,-1.4958932,-0.07181312,-0.9906086,-0.08822553,-0.45075727,-0.29317355,-0.44561052,-0.67243576,-0.9300941,-1.0344926,-0.3849018,0
114,-3.158037653,-6.318910156,-4.736,-4.259616404,-8.386800337,-3.210564707,-5.521502826,-4.435370618,-3.9442093,-3.0993292,-5.1282606,-4.646884,-5.378845,-4.7990413,-4.868152,-4.544403,-4.7715898,-4.1285324,-4.5572577,-4.691435,-5.9917054,-4.409289,-5.17
115,-1.854089257,-2.589226654,-1.5526,-2.492094501,-1.871769981,-1.895318823,-1.706968642,-2.711462612,-3.1947277,-1.4717087,-3.8678284,-3.061389,-1.4163381,-1.8851897,-2.0786955,-1.8222595,-1.4441347,-1.7844981,-1.7377948,-1.1982642,-1.449509,-1.9876964,-2.523
116,-4.401511737,-0.912589993,-4.8511996,-1.419368662,0.287599992,-4.123861785,-1.473013081,-3.080883585,-2.0694506,-1.5697045,-2.789463,-1.631261,-1.5658652,-2.7333074,-1.4572601,-1.6789073,-0.74481285,-1.3438693,-1.7764527,-1.8153816,-3.4785016,-1.4137102,-1.45
117,-3.153538658,-4.524889952,-2.382,-4.413245981,-4.095699999,-3.222876268,-4.230071821,-3.964203992,-4.3410497,-4.2785654,-5.527114,-5.3187966,-3.8806796,-4.856074,-3.9402852,-4.3665304,-4.618478,-4.3162866,-3.9392557,-4.452231,-3.2663338,-3.817645,-4.432
118,-5.23075765,-4.289172398,-3.8919997,-3.756251788,-4.639999866,-5.194578047,-4.739545234,-4.726060512,-3.756272,-3.165361,-5.395888,-4.6976824,-5.240292,-3.9307377,-5.070107,-5.3832326,-5.2957907,-5.1148806,-5.133109,-4.595213,-3.0343077,-4.523133,-5.21
119,-6.737517938,-5.805770028,-4.4189997,-6.723738925,-7.592299833,-6.701543027,-6.224290998,-4.698192394,-4.35663,-3.5482323,-5.148589,-5.183307,-4.7413006,-4.2626057,-4.9761424,-5.1360607,-4.933839,-4.67338,-4.007033,-4.6573195,-4.9651194,-4.670922,-4.54
120,-1.600296155,-2.400259994,-2.2660003,-0.938158939,-2.573200006,-1.566082115,-2.296114659,-2.525625473,-2.2094097,-2.0960386,-3.339964,-3.5531788,-3.0636945,-2.0144298,-2.7257156,-3.0500798,-2.8031323,-2.5229256,-3.196456,-2.7518384,-2.321637,-3.3536355,-3.03
121,-1.659691694,-3.191930076,-2.564,-1.94098425,-2.700400062,-1.656373373,-2.828870239,-2.290980305,-3.4866009,-3.151583,-3.5109148,-4.905465,-4.2523756,-2.4083276,-4.056379,-4.078615,-4.7200985,-4.3988137,-4.306879,-4.5899677,-2.508944,-4.4461255,-4.8
122,-6.630512433,-5.652290018,-4.868,-5.376625111,-9.519200306,-6.534584063,-6.765758926,-6.358082874,-4.9288263,-3.4908798,-6.6405168,-6.1146946,-6.1311693,-4.905818,-6.602528,-5.879218,-5.7528253,-4.828105,-5.123003,-5.5147114,-5.8132715,-5.8814573,-5.65
123,-1.109314716,-1.96773,-1.8919998,-1.943439383,-2.339230006,-1.115758383,-1.672649777,-3.287915578,-1.2328291,-1.7178154,-2.463818,-1.4106469,-1.0410843,-1.5683783,-1.0956765,-1.2798417,-1.8281246,-1.427558,-1.333218,-1.6358893,-1.5189818,-0.84411275,-1.01
124,-4.500419769,-4.426548812,-4.9700003,-4.405315988,-4.406666756,-4.450506277,-4.60547842,-4.698192394,-4.36632,-3.3792539,-5.006719,-4.7751927,-4.7901773,-3.6382048,-5.2156386,-5.423464,-5.6583786,-5.4833164,-5.3783727,-4.69377,-2.3953273,-4.9207664,-5.51
125,-3.191168919,-0.725409998,0.031999987,-1.480839073,-0.485400012,-2.958751181,-1.199980996,-1.947457584,-1.680743,-1.4244006,-3.4720545,-2.876391,-1.0659829,-0.9902028,-1.2961519,-1.1272142,-1.160711,-0.835886,-1.7258283,-0.6299912,-0.9393862,-0.6127641,-0.6
126,-5.520914171,-3.39576404,-4.1888,-3.917725037,-3.190610063,-5.459888929,-3.891714912,-4.498221596,-3.1778567,-2.6443076,-4.516986,-2.744824,-2.5604105,-3.2566226,-2.7435555,-2.7840679,-2.7582343,-2.634246,-2.8749876,-2.998109,-2.0986764,-2.458757,-2.24
127,-7.158683743,-7.451030109,-7.3822,-7.205673709,-8.083190179,-7.305823932,-7.665722971,-5.985427177,-6.891066,-5.333739,-7.8725185,-7.149068,-6.1528215,-7.4316783,-6.530751,-6.6788034,-7.148755,-6.4880595,-6.469179,-7.261092,-3.909187,-6.491774,-7.337
128,-0.515234539,-0.65280666,-0.356,-0.734701401,0.765000019,-0.668476027,-0.367572032,-2.091291229,-0.040106073,-0.009275019,-0.864811,0.5338843,0.70452195,-1.0742116,0.6932381,0.2719916,0.6358855,0.6488378,-0.5222242,0.1471475,-0.26491705,0.9985789,0.76
129,-3.831948469,-4.126075953,-3.632,-4.373095696,-3.98333327,-3.848413772,-4.391685246,-4.698192394,-3.978789,-2.930901,-4.6579227,-4.2975707,-3.6936967,-3.1522853,-3.8309085,-4.8463526,-4.614766,-4.186736,-4.0410013,-3.910056,-2.2377331,-4.39747,-4.43
130,-3.159833899,-0.538529996,-2.244,-1.17076888,-0.113700006,-2.982877612,-1.066364331,-2.479330026,-1.0090108,-0.8650249,-2.3994584,-0.9291683,0.14632554,-2.1912715,0.25463045,-0.542375,-0.14339781,-0.032237053,-0.8202418,-1.2818279,-1.7766955,0.31181976,0.36
131,-4.195864942,-3.616369975,-3.6153998,-3.182020173,-4.301239977,-4.066606608,-3.416181835,-2.544015615,-3.0563695,-2.6347618,-5.2361073,-5.291769,-2.9171286,-3.2705898,-3.2032743,-3.5679343,-3.8249843,-3.6659806,-3.2404094,-3.0402722,-2.5690384,-3.107381,-3.43
132,-1.754775138,-2.70912998,-2.224,-2.848955886,-4.669080029,-1.800296774,-2.636947827,-2.673742255,-2.7633326,-2.6092634,-4.3875403,-3.4101057,-2.2999928,-3.5816169,-2.840355,-3.0246975,-3.0387285,-2.8857045,-2.2766929,-2.822618,-2.9712822,-2.496467,-2.09
133,-1.271652563,-0.352700004,-1.46,-1.067072119,-1.058199998,-1.228339806,-0.421878466,-2.017257603,-0.36394405,-1.3526201,-2.964334,-1.704327,-0.8226946,-1.0085344,-1.1816449,-1.2137207,-1.0955007,-0.67784345,-1.1478628,-0.76926345,-0.37431282,-1.2267367,-0.82
134,-3.499576347,-2.889859993,-3.564,-2.185090314,-1.280499992,-3.351638983,-3.18925275,-2.942938771,-3.6291,-2.707441,-4.23951,-4.5443463,-3.3173125,-3.2124808,-3.7365031,-3.857381,-4.121598,-3.41462,-4.184126,-3.898229,-2.9533925,-3.4380443,-4.26
135,-4.271886277,-3.825119922,-5.1549997,-3.656038814,-4.372999883,-4.194501987,-3.794591937,-3.4234672,-2.750106,-2.6251233,-3.8066058,-3.357369,-4.2015457,-3.2020195,-4.160772,-5.3084536,-3.513955,-3.1111999,-2.954744,-3.3958905,-4.3164663,-4.6550274,-3.04
136,-3.063545359,-2.756979986,-1.0060002,-3.227719883,-4.687599802,-2.984534411,-2.725139265,-2.942938771,-1.9294131,-2.0060627,-3.4306812,-3.2374701,-1.9624006,-2.525907,-1.9765005,-2.5144072,-2.1213102,-2.3180773,-2.9691026,-3.0640652,-2.5321772,-2.296533,-2.41
137,-3.388086202,-2.382599333,-2.3918002,-2.497395602,-2.432249987,-3.301269741,-2.551924403,-3.657373274,-1.8551617,-1.0441151,-2.46276,-2.8238668,-1.8623776,-1.1597872,-2.5512037,-2.5432153,-1.2044561,-0.9231417,-1.2729417,-0.9136751,-1.274494,-1.3299844,-1.886
138,-1.657420093,-3.486320042,-2.932,-3.819627188,-3.89280014,-1.799741617,-3.088765779,-4.151256558,-3.1103032,-2.5197492,-4.163284,-4.3249655,-3.7137804,-3.2654636,-3.6645885,-4.024351,-3.7427456,-3.345563,-2.4344978,-3.705599,-4.6250024,-3.9082558,-3.55
139,-4.635911419,-4.320290022,-4.0512,-4.273920962,-4.678999901,-4.659224242,-4.644426837,-4.240878693,-4.009521,-3.0616274,-4.7779603,-4.7500954,-5.109597,-4.0338,-4.7204556,-4.8341594,-4.493819,-4.0591493,-4.219933,-4.442703,-5.5616646,-4.016833,-4.35
140,-2.247520723,-2.282359982,-1.6819999,-1.972530836,-2.539999962,-2.225030222,-2.239930699,-2.544015615,-1.8139733,-1.5322465,-2.3574796,-2.5625505,-1.9504143,-1.386022,-2.20502,-2.5020626,-2.409479,-2.4396048,-2.0132406,-1.4199709,-2.113377,-2.608621,-2.54
141,-3.277184509,-3.133729998,-3.5972,-2.960355785,-4.535899923,-3.209166302,-2.17420479,-4.107407944,-0.7328453,-0.9460417,-2.4051323,-0.99578595,-0.98804754,-2.1912715,0.27455768,-0.47764355,-0.6419852,0.31643724,-0.8822024,-1.0407692,-2.3204424,0.32686538,0.45
142,-1.421321703,-2.754196649,-1.24,-2.212141623,-4.408939929,-1.527586899,-2.451434151,-2.763049555,-2.1162946,-1.4382648,-2.2792435,-2.8681831,-1.7358228,-1.7323778,-1.649085,-1.5992309,-1.9912502,-1.5920031,-2.1098554,-2.0940201,-2.0560803,-2.0292118,-1.96
143,-3.901376054,-4.034210031,-4.3472,-3.873933379,-3.948680048,-3.886710728,-3.893654987,-4.240878693,-2.7531295,-1.971946,-3.7724848,-3.2720208,-2.8804567,-3.1399457,-2.6293995,-3.1925023,-2.7297568,-2.4141455,-2.608926,-2.6542196,-4.4907784,-2.4698462,-1.92
144,-3.027362257,-2.895510018,-2.406,-3.186247996,-3.5,-3.041366857,-3.043565985,-3.726131313,-2.1613545,-2.0271864,-3.5506907,-3.5079064,-2.9129364,-2.540599,-2.728132,-2.8267076,-2.889773,-2.7162576,-1.8357898,-2.6816187,-3.3178203,-2.8027132,-2.82
145,-1.090588396,-0.550000005,-3.3784,-1.114320843,0.926439981,-1.090908306,-0.775972919,-2.525625473,-2.362244,-1.4836197,-2.4465055,-2.0516937,-0.48712683,-1.2523944,-1.5481734,-1.0158011,-1.6449342,-2.1851768,-1.0392286,-0.7271036,-0.7294686,-0.8773984,-1.947
146,-0.058975864,-0.181616663,-1.156,-0.735455263,0.349999994,-0.097737804,-0.620021557,-2.272184931,1.1885074,0.98982507,-0.6331067,1.0020479,1.3273703,0.50137424,0.8193264,0.98877156,1.0466723,1.2584112,-0.16383958,0.52081937,1.6563789,0.98666716,1.57
147,-2.671059483,-2.551369996,-2.1288,-2.364952386,-2.657999992,-2.665356432,-2.655260615,-2.835833318,-2.8042986,-2.453842,-3.6471047,-4.3308268,-2.0043159,-2.6530542,-2.3435597,-2.782448,-2.6435084,-2.6664493,-3.0864594,-3.3188026,-1.5298234,-1.9719667,-2.468
148,-0.670466409,-0.1154,-0.602,-0.88887128,-0.281799999,-0.697212816,-0.114473595,-2.017257603,0.4512055,-0.5286335,-1.1882806,-0.5925622,0.65344125,-0.55302143,0.4802822,0.17997663,0.12215376,0.28333068,-0.2854987,-0.3832013,-0.28965163,0.63428366,0.52
149,-2.990812935,-2.824310007,-1.852,-2.778995345,-3.282830021,-3.157030551,-2.578903012,-3.4234672,-2.140118,-1.1932602,-3.0278444,-2.7428322,-1.3231971,-1.421708,-1.8736173,-1.2280538,-1.8342363,-1.6064007,-1.35732,-0.8056882,-0.8769056,-2.2165067,-1.077
150,0.415842499,-1.424079989,-0.3168,-1.876320971,0.357930005,0.389421113,-1.531852815,-2.544015615,-1.972245,-1.7384262,-2.5694137,-3.3487964,-2.3735209,-0.9036467,-2.2620883,-1.4886211,-1.2207804,-1.7218473,-1.7814647,-1.2925683,-2.5416605,-1.9619616,-1.95
151,-2.0721518,-1.118699998,-3.3,-1.959353975,-0.264599998,-2.080319731,-1.346679218,-3.287915578,-0.0490579,-0.9153307,-1.7715689,-1.9407734,0.16361894,-0.55767787,-0.27380973,-0.14537951,-0.39867723,-0.39574528,-0.5079334,-0.70356065,-0.3198666,0.5612199,0.81
152,-3.674946915,-4.709834323,-3.5760002,-4.030910547,-4.6688889,-3.632020056,-4.47001608,-4.556692975,-1.3566761,-1.124007,-2.7524686,-2.3555264,-1.0112315,-1.4472947,-0.98201966,-1.1150916,-1.0074453,-1.0133936,-1.640101,-1.6598,-1.08505,-1.7040377,-1.24
153,-4.721950339,-3.67742483,-5.1312,-3.94625561,-3.559999943,-4.672098062,-3.654362673,-4.698192394,-2.7606914,-1.9640813,-3.4591608,-3.3255644,-2.4427285,-2.1181092,-2.4129229,-2.864419,-3.1144197,-2.4879253,-3.0754483,-2.7323644,-2.0708275,-3.0924723,-2.73
154,-3.015308378,-3.149500046,-1.362,-2.475672101,-5.86280004,-2.987107516,-2.628217139,-2.711462612,-1.551008,-1.1194677,-1.3155906,-2.1240942,-1.2759528,-1.3400882,-1.3446789,-1.5206755,-1.5422094,-2.0122373,-1.2199272,-1.3534359,-1.8786916,-1.782917,-1.87
155,-0.694795954,-0.645470006,-0.64399993,-1.23781846,-0.341100004,-0.78109025,-0.548446436,-2.091291229,-1.0890112,-1.0082276,-1.8235146,-1.4563962,-0.5070764,-0.9097582,-0.35110116,-0.79070437,-0.5427635,-0.34671855,-0.5692988,-0.79077876,-0.6308114,-0.31884378,-0.72
156,-3.620308814,-1.822639989,-1.444,-2.317232588,-0.78799999,-3.493135499,-2.23207392,-3.796655166,-1.7287616,-1.7935035,-3.8064985,-2.9835052,-2.8413582,-3.093676,-2.7788324,-3.8997412,-2.4706852,-2.3545573,-2.390556,-3.1163356,-3.3592434,-2.8804128,-1.99
157,0.113858496,0.584749995,-0.08200001,-0.671018983,0.868499983,-0.002318414,0.37057534,-1.947457584,0.19260381,-0.6111708,-1.4429259,-0.8956041,0.5631838,-0.32637712,0.51526886,0.72637033,0.27769232,0.39470196,-0.4091359,-0.24025072,0.19823804,0.17622885,-0.02
158,-5.662175335,-5.497789955,-5.5834,-5.635309194,-4.030099931,-5.640192636,-6.146791256,-4.226877882,-5.426674,-4.152147,-5.944535,-5.0879183,-5.185024,-5.1086717,-5.625974,-6.232296,-5.2797084,-4.924636,-5.025724,-4.829998,-4.5651913,-6.083545,-6.62
159,-3.766480599,-3.204129994,-2.116,-3.734999131,-2.815839961,-3.765940831,-3.405356976,-4.132619201,-2.7633772,-2.275407,-3.5924559,-4.319433,-3.2129755,-2.678525,-2.947342,-3.102454,-3.0893965,-2.6041503,-2.3503401,-3.0407422,-3.8148618,-3.2199044,-3.08
160,-5.38037016,-3.536011654,-0.81000006,-3.275742612,-5.263800135,-5.276428645,-2.913713524,-2.711462612,-2.5802476,-2.6426892,-3.860217,-4.2775936,-1.4968218,-2.3952174,-1.2896653,-1.8058084,-2.3396335,-2.730652,-2.0066392,-2.6602967,-1.4426686,-1.8324537,-2.253
161,-1.273348481,-3.81540001,-3.788,-3.998532704,-3.778340044,-1.37523761,-4.0587947,-3.839137259,-6.101441,-5.1611156,-6.526532,-6.583187,-5.0466433,-6.2201366,-5.2552876,-5.2574615,-5.570177,-4.7236414,-4.883605,-5.593536,-4.019094,-3.639021,-6.01
162,-2.250263397,-5.361644138,-4.7664,-3.600487979,-5.606750439,-2.264725386,-3.458122665,-4.61063344,-1.2648689,-1.1773448,-1.8850628,-1.5819441,-1.0026857,-1.3973283,-1.1755712,-1.2560345,-1.4547806,-1.3100622,-2.0733805,-1.7737154,-1.2355522,-1.7992814,-1.3
163,-3.044117437,-3.27742829,-3.5924003,-2.608572738,-2.468739941,-3.006759717,-2.924611519,-3.964203992,-2.6998827,-2.1694608,-4.1333437,-3.5629892,-2.8537805,-2.941345,-2.8563929,-2.832255,-2.9959745,-2.5555346,-2.3863246,-2.4680648,-2.3444576,-3.1789157,-3.082
164,-3.836491439,-3.09392664,-1.856,-2.814865428,-4.622900062,-3.638038882,-3.301464394,-2.544015615,-4.1395936,-3.002501,-5.187041,-4.92497,-3.636004,-4.280397,-3.0922394,-3.331505,-3.326518,-3.0162787,-3.0707185,-3.1064625,-3.7656796,-3.6344273,-3.043
165,-2.935381237,-1.265121653,-0.954,-1.603405064,-0.818299994,-2.709806118,-1.902102244,-2.577195178,-1.8549448,-1.6557398,-3.5591455,-2.4739037,-1.7958571,-2.44669,-1.7515519,-2.2919996,-1.5645851,-1.7539552,-2.9351778,-3.027167,-1.7826947,-1.779057,-2.46
166,-6.896052772,-5.772040014,-4.9999995,-6.503208357,-6.269199982,-6.85809364,-5.946269785,-4.698192394,-5.06788,-3.9378824,-5.916659,-5.897643,-5.733365,-4.959061,-5.8390317,-5.9632516,-5.7660823,-4.950631,-4.521168,-5.640811,-5.497233,-5.747231,-5.28
167,-6.235075987,-4.61586334,-4.2952,-4.751248325,-4.810630016,-6.222718583,-5.056851527,-4.132619201,-5.8352075,-4.692519,-7.524016,-6.9110966,-5.5835056,-6.4845185,-5.1795645,-5.3277407,-5.7424154,-5.1652136,-5.6532683,-6.8668127,-2.9239352,-5.472747,-6.523
168,-1.799749422,-1.072299994,-0.858,-1.727172443,0.40239999,-1.753181112,-1.386952151,-2.290980305,0.23504655,-1.1569109,-1.1570425,0.22400784,-0.0023876,-0.8049619,-0.4285407,-0.015086517,-0.60909057,-0.084813595,-0.6533741,-0.45941773,-0.08325849,0.10680906,-0.22
169,-2.659886026,-5.074720062,-5.7419996,-4.913949832,-2.833420031,-2.850093183,-5.124997376,-4.143681095,-5.0780077,-4.9320135,-5.854849,-5.032614,-5.6712017,-6.193472,-5.137994,-5.545619,-5.111163,-4.7446613,-5.41761,-5.7706795,-4.0087776,-5.9364877,-6.124
170,-4.276881958,-3.927310035,-4.118,-3.88458528,-3.102400005,-4.301986763,-4.821354566,-4.493333419,-4.3184943,-3.1142411,-5.854095,-5.3583307,-5.1495657,-4.209362,-5.0893464,-4.8967614,-4.978343,-4.153988,-4.643984,-4.787939,-5.3387003,-4.986844,-4.57
171,-1.599370425,-0.863479997,-1.084,-1.368087562,-1.276999997,-1.582391723,-0.565724022,-2.272184931,-2.0594735,-2.1017847,-3.7990332,-3.0126114,-1.0878518,-1.3735213,-1.597234,-2.3206966,-1.9464014,-1.7905648,-1.2661566,-1.8829458,-1.3455645,-1.4651817,-1.807
172,-5.813299599,-4.193873323,-4.4748,-3.98922395,-4.44100008,-5.675125177,-4.318442637,-2.544015615,-3.5898335,-2.7001529,-4.85272,-5.1623974,-4.480908,-5.061091,-4.2219734,-4.615474,-4.523821,-4.2697105,-3.4910128,-3.278467,-3.334355,-3.8490102,-4.65
